 NPTS  NS CUEDGE  CUHITE   DSPACE  STPDEG  STEPMM  START    STOP     SCALE
  480   4  84294. 200000. 1.92017   4000.   3150.  85290.  74500.    2.000
  DELTA:     50.      8.     16.     32.     46.
 DELEND:  84788.  83804.  81216.  76752.  71076.
    SEC:   2.000   2.000   2.000   2.000   2.000
 OFFSET: 1830. 1937.  366.  851.    4.    6.  137.    4.    6.   18.  641.    3.    2.    5.   61.   20.   93.  232.    0.    0.    0.    0.    0.    0.
5% CU/CAB IN H2 AT 40C                                            7   9  6-10-83
    82588. 2.27780E+05 1.24502E+04 1.85229E+04 3.61499E+04
    82572. 2.27894E+05 1.24872E+04 1.85174E+04 3.63294E+04
    82556. 2.27975E+05 1.25717E+04 1.85569E+04 3.65804E+04
    82540. 2.28070E+05 1.26027E+04 1.85834E+04 3.66439E+04
    82524. 2.28101E+05 1.26772E+04 1.85969E+04 3.68414E+04
    82508. 2.28233E+05 1.26892E+04 1.86334E+04 3.68219E+04
    82492. 2.28289E+05 1.27632E+04 1.86974E+04 3.70124E+04
    82476. 2.28341E+05 1.27807E+04 1.87069E+04 3.70114E+04
    82460. 2.28462E+05 1.28227E+04 1.87139E+04 3.71279E+04
    82444. 2.28552E+05 1.28572E+04 1.87914E+04 3.71709E+04
    82428. 2.28549E+05 1.28992E+04 1.88119E+04 3.72524E+04
    82412. 2.28591E+05 1.29542E+04 1.88359E+04 3.75364E+04
    82396. 2.28603E+05 1.29727E+04 1.88874E+04 3.74834E+04
    82380. 2.28760E+05 1.30602E+04 1.89114E+04 3.77594E+04
    82364. 2.28819E+05 1.30577E+04 1.88844E+04 3.77739E+04
    82348. 2.28926E+05 1.31377E+04 1.89264E+04 3.80309E+04
    82332. 2.28955E+05 1.31682E+04 1.89664E+04 3.80434E+04
    82316. 2.29027E+05 1.32042E+04 1.89784E+04 3.81269E+04
    82300. 2.29207E+05 1.32707E+04 1.90439E+04 3.83339E+04
    82284. 2.29204E+05 1.33262E+04 1.90764E+04 3.85144E+04
    82268. 2.29157E+05 1.33227E+04 1.90744E+04 3.85109E+04
    82252. 2.29197E+05 1.33747E+04 1.91239E+04 3.85984E+04
    82236. 2.29295E+05 1.34292E+04 1.91524E+04 3.89334E+04
    82220. 2.29232E+05 1.34807E+04 1.91659E+04 3.89479E+04
    82204. 2.29289E+05 1.35082E+04 1.92059E+04 3.91069E+04
    82188. 2.29353E+05 1.35542E+04 1.92734E+04 3.91994E+04
    82172. 2.29381E+05 1.36157E+04 1.92989E+04 3.94414E+04
    82156. 2.29402E+05 1.36367E+04 1.92829E+04 3.94219E+04
    82140. 2.29458E+05 1.36722E+04 1.93779E+04 3.95339E+04
    82124. 2.29657E+05 1.37412E+04 1.94419E+04 3.97684E+04
    82108. 2.29622E+05 1.37912E+04 1.94039E+04 3.98234E+04
    82092. 2.29783E+05 1.38572E+04 1.94894E+04 4.00544E+04
    82076. 2.29770E+05 1.39022E+04 1.94619E+04 4.01949E+04
    82060. 2.29715E+05 1.39597E+04 1.95199E+04 4.03049E+04
    82044. 2.29517E+05 1.39987E+04 1.95114E+04 4.04399E+04
    82028. 2.29289E+05 1.40437E+04 1.95244E+04 4.05984E+04
    82012. 2.29463E+05 1.41212E+04 1.95279E+04 4.08459E+04
    81996. 2.29672E+05 1.41632E+04 1.95629E+04 4.10849E+04
    81980. 2.30024E+05 1.42317E+04 1.95954E+04 4.11324E+04
    81964. 2.30288E+05 1.42907E+04 1.95739E+04 4.13009E+04
    81948. 2.30443E+05 1.43982E+04 1.96389E+04 4.16179E+04
    81932. 2.30516E+05 1.44387E+04 1.96434E+04 4.17849E+04
    81916. 2.30579E+05 1.45352E+04 1.96549E+04 4.20784E+04
    81900. 2.30539E+05 1.45262E+04 1.96334E+04 4.19869E+04
    81884. 2.30689E+05 1.46257E+04 1.96344E+04 4.23439E+04
    81868. 2.30687E+05 1.46872E+04 1.96939E+04 4.25749E+04
    81852. 2.30777E+05 1.47567E+04 1.96689E+04 4.27504E+04
    81836. 2.30809E+05 1.47827E+04 1.96804E+04 4.26714E+04
    81820. 2.30847E+05 1.48837E+04 1.96884E+04 4.30354E+04
    81804. 2.30580E+05 1.49207E+04 1.96624E+04 4.30949E+04
    81788. 2.30179E+05 1.50092E+04 1.96969E+04 4.34899E+04
    81772. 2.29727E+05 1.50627E+04 1.96074E+04 4.36624E+04
    81756. 2.29819E+05 1.51327E+04 1.96569E+04 4.37319E+04
    81740. 2.30453E+05 1.52662E+04 1.97264E+04 4.41889E+04
    81724. 2.31234E+05 1.52767E+04 1.97849E+04 4.41614E+04
    81708. 2.31769E+05 1.53097E+04 1.98019E+04 4.42624E+04
    81692. 2.31861E+05 1.54017E+04 1.99114E+04 4.44934E+04
    81676. 2.31914E+05 1.54812E+04 1.98964E+04 4.46719E+04
    81660. 2.32053E+05 1.55077E+04 1.98939E+04 4.47339E+04
    81644. 2.32060E+05 1.55992E+04 1.99464E+04 4.51584E+04
    81628. 2.32149E+05 1.56732E+04 2.00079E+04 4.51579E+04
    81612. 2.32212E+05 1.57342E+04 2.00204E+04 4.54324E+04
    81596. 2.32215E+05 1.58167E+04 1.99884E+04 4.56724E+04
    81580. 2.32251E+05 1.58592E+04 2.00439E+04 4.57854E+04
    81564. 2.32326E+05 1.59302E+04 2.00544E+04 4.60344E+04
    81548. 2.32378E+05 1.59442E+04 2.00839E+04 4.59599E+04
    81532. 2.32469E+05 1.60587E+04 2.01129E+04 4.63229E+04
