"Data"	"Hora"	"Energia"	"Curta"	"Longa"	"Media"	"Ge15"	"Amostra"	"Referencia"	"Fluorescencia"
04/07/12	13:42:16	7025.200315524	1179433	1	1	73850	13.9805444	0.0000000	6.26148327E-02
04/07/12	13:42:22	7025.999725627	1180134	1	1	73521	13.9811385	0.0000000	6.22988576E-02
04/07/12	13:42:27	7026.800162009	1181834	1	1	72270	13.9825780	0.0000000	6.11507200E-02
04/07/12	13:42:33	7027.599951935	1183177	1	1	71664	13.9837138	0.0000000	6.05691287E-02
04/07/12	13:42:38	7028.399931774	1182380	1	1	71096	13.9830399	0.0000000	6.01295692E-02
04/07/12	13:42:43	7029.200101592	1183360	1	1	70972	13.9838684	0.0000000	5.99749865E-02
04/07/12	13:42:49	7029.999624159	1184674	1	1	69829	13.9849782	0.0000000	5.89436419E-02
04/07/12	13:42:54	7030.800173937	1183854	1	1	68983	13.9842858	0.0000000	5.82698542E-02
04/07/12	13:43:00	7031.6000762	1184835	1	1	68419	13.9851141	0.0000000	5.77455933E-02
04/07/12	13:43:05	7032.400168311	1185423	1	1	67419	13.9856102	0.0000000	5.68733693E-02
04/07/12	13:43:11	7033.199612246	1186047	1	1	66834	13.9861365	0.0000000	5.63502121E-02
04/07/12	13:43:16	7034.000084054	1184496	1	1	66435	13.9848279	0.0000000	5.60871459E-02
04/07/12	13:43:22	7034.799907422	1185108	1	1	66062	13.9853445	0.0000000	5.57434428E-02
04/07/12	13:43:27	7035.599920506	1186993	1	1	65260	13.9869338	0.0000000	5.49792627E-02
04/07/12	13:43:33	7036.400123373	1185597	1	1	64818	13.9857570	0.0000000	5.46711910E-02
04/07/12	13:43:38	7037.199677004	1186482	1	1	64665	13.9865032	0.0000000	5.45014589E-02
04/07/12	13:43:44	7038.000259438	1185976	1	1	64395	13.9860766	0.0000000	5.42970515E-02
04/07/12	13:43:49	7038.800192371	1187163	1	1	64553	13.9870770	0.0000000	5.43758523E-02
04/07/12	13:43:55	7039.600314956	1186505	1	1	64670	13.9865226	0.0000000	5.45046165E-02
04/07/12	13:44:00	7040.399787376	1186853	1	1	63990	13.9868158	0.0000000	5.39156913E-02
04/07/12	13:44:06	7041.200289263	1187693	1	1	64131	13.9875233	0.0000000	5.39962768E-02
04/07/12	13:44:11	7042.00014072	1188593	1	1	64333	13.9882808	0.0000000	5.41253398E-02
04/07/12	13:44:17	7042.800181696	1187940	1	1	64479	13.9877313	0.0000000	5.42779938E-02
04/07/12	13:44:22	7043.600412257	1189193	1	1	64617	13.9887855	0.0000000	5.43368486E-02
04/07/12	13:44:28	7044.399991593	1187902	1	1	65009	13.9876993	0.0000000	5.47258949E-02
04/07/12	13:44:33	7045.199760247	1189041	1	1	65035	13.9886577	0.0000000	5.46953385E-02
04/07/12	13:44:39	7045.999718288	1189588	1	1	65774	13.9891176	0.0000000	5.52914118E-02
04/07/12	13:44:44	7046.79986578	1188994	1	1	66822	13.9886181	0.0000000	5.62004518E-02
04/07/12	13:44:49	7047.60020279	1187902	1	1	66290	13.9876993	0.0000000	5.58042667E-02
04/07/12	13:44:55	7048.399887512	1188787	1	1	67020	13.9884440	0.0000000	5.63767942E-02
04/07/12	13:45:00	7049.199761486	1189911	1	1	68043	13.9893891	0.0000000	5.71832683E-02
04/07/12	13:45:06	7049.999824779	1188480	1	1	68107	13.9881857	0.0000000	5.73059707E-02
04/07/12	13:45:11	7050.800077456	1189113	1	1	67977	13.9887182	0.0000000	5.71661398E-02
04/07/12	13:45:17	7051.599676914	1187854	1	1	68823	13.9876589	0.0000000	5.79389386E-02
04/07/12	13:45:22	7052.40030836	1188538	1	1	69296	13.9882345	0.0000000	5.83035629E-02
04/07/12	13:45:28	7053.200286321	1188917	1	1	70069	13.9885534	0.0000000	5.89351485E-02
04/07/12	13:45:33	7053.999610263	1188286	1	1	70135	13.9880225	0.0000000	5.90219863E-02
04/07/12	13:45:39	7054.799966591	1188345	1	1	70348	13.9880721	0.0000000	5.91982968E-02
04/07/12	13:45:44	7055.599668635	1188597	1	1	70934	13.9882842	0.0000000	5.96787641E-02
04/07/12	13:45:50	7056.400403596	1186977	1	1	71038	13.9869203	0.0000000	5.98478319E-02
04/07/12	13:45:55	7057.199639939	1188123	1	1	71711	13.9878853	0.0000000	6.03565456E-02
04/07/12	13:46:01	7057.999909332	1187834	1	1	72205	13.9876420	0.0000000	6.07871134E-02
04/07/12	13:46:06	7058.800367973	1188208	1	1	72142	13.9879568	0.0000000	6.07149590E-02
04/07/12	13:46:12	7059.600171263	1189385	1	1	72535	13.9889469	0.0000000	6.09852991E-02
04/07/12	13:46:17	7060.400163534	1188174	1	1	72881	13.9879282	0.0000000	6.13386592E-02
04/07/12	13:46:23	7061.200344853	1188878	1	1	72740	13.9885206	0.0000000	6.11837379E-02
04/07/12	13:46:28	7061.999870022	1189975	1	1	73255	13.9894429	0.0000000	6.15601168E-02
04/07/12	13:46:34	7062.79958397	1188547	1	1	73359	13.9882421	0.0000000	6.17215811E-02
04/07/12	13:46:39	7063.600332428	1187962	1	1	73609	13.9877498	0.0000000	6.19624197E-02
04/07/12	13:46:45	7064.399578471	1184340	1	1	73464	13.9846962	0.0000000	6.20294848E-02
04/07/12	13:46:50	7065.199859154	1185860	1	1	73895	13.9859788	0.0000000	6.23134265E-02
04/07/12	13:46:56	7066.000328882	1185938	1	1	74398	13.9860446	0.0000000	6.27334650E-02
04/07/12	13:47:01	7066.800141257	1185835	1	1	74588	13.9859577	0.0000000	6.28991386E-02
04/07/12	13:47:07	7067.600142408	1188876	1	1	75103	13.9885189	0.0000000	6.31714325E-02
04/07/12	13:47:12	7068.400332401	1188682	1	1	75255	13.9883557	0.0000000	6.33096152E-02
04/07/12	13:47:18	7069.19986424	1189847	1	1	75697	13.9893353	0.0000000	6.36191040E-02
04/07/12	13:47:23	7069.999584653	1188342	1	1	75387	13.9880696	0.0000000	6.34388080E-02
04/07/12	13:47:29	7070.800341167	1187581	1	1	75327	13.9874290	0.0000000	6.34289366E-02
04/07/12	13:47:34	7071.599591463	1187571	1	1	75656	13.9874206	0.0000000	6.37065068E-02
04/07/12	13:47:40	7072.399877993	1188313	1	1	75313	13.9880452	0.0000000	6.33780830E-02
04/07/12	13:47:45	7073.200353359	1189632	1	1	76093	13.9891546	0.0000000	6.39634778E-02
04/07/12	13:47:51	7074.000169366	1188956	1	1	75846	13.9885862	0.0000000	6.37921000E-02
04/07/12	13:47:56	7074.800173942	1189800	1	1	75719	13.9892958	0.0000000	6.36401076E-02
04/07/12	13:48:02	7075.600367153	1190096	1	1	75871	13.9895445	0.0000000	6.37519998E-02
04/07/12	13:48:07	7076.399900202	1190614	1	1	75976	13.9899797	0.0000000	6.38124531E-02
04/07/12	13:48:13	7077.199621617	1189634	1	1	75642	13.9891563	0.0000000	6.35842621E-02
04/07/12	13:48:18	7078.000380724	1190785	1	1	75327	13.9901233	0.0000000	6.32582708E-02
04/07/12	13:48:24	7078.799629806	1190245	1	1	75399	13.9896697	0.0000000	6.33474621E-02
04/07/12	13:48:29	7079.599916711	1190691	1	1	75664	13.9900444	0.0000000	6.35462937E-02
04/07/12	13:48:35	7080.400392245	1191151	1	1	74869	13.9904306	0.0000000	6.28543317E-02
04/07/12	13:48:40	7081.20020641	1190158	1	1	74418	13.9895966	0.0000000	6.25278324E-02
04/07/12	13:48:46	7082.000208935	1190667	1	1	74912	13.9900242	0.0000000	6.29159958E-02
04/07/12	13:48:51	7082.800399883	1192344	1	1	74450	13.9914317	0.0000000	6.24400341E-02
04/07/12	13:48:57	7083.59992866	1191769	1	1	74447	13.9909493	0.0000000	6.24676426E-02
04/07/12	13:49:02	7084.399645592	1187286	1	1	74026	13.9871806	0.0000000	6.23489201E-02
04/07/12	13:49:08	7085.200401807	1187716	1	1	73925	13.9875427	0.0000000	6.22413102E-02
04/07/12	13:49:13	7085.999644183	1188723	1	1	73779	13.9883902	0.0000000	6.20657630E-02
04/07/12	13:49:18	7086.799925973	1188225	1	1	73611	13.9879712	0.0000000	6.19503882E-02
04/07/12	13:49:24	7087.60039618	1190402	1	1	73234	13.9898016	0.0000000	6.15203940E-02
04/07/12	13:49:29	7088.400203006	1190443	1	1	73538	13.9898361	0.0000000	6.17736422E-02
04/07/12	13:49:35	7089.200197979	1191050	1	1	73715	13.9903458	0.0000000	6.18907686E-02
04/07/12	13:49:40	7090.000381165	1190419	1	1	73606	13.9898159	0.0000000	6.18320104E-02
04/07/12	13:49:46	7090.799900163	1190293	1	1	73028	13.9897101	0.0000000	6.13529610E-02
04/07/12	13:49:51	7091.599607104	1191066	1	1	72796	13.9903593	0.0000000	6.11183595E-02
04/07/12	13:49:57	7092.400354919	1189910	1	1	73008	13.9893882	0.0000000	6.13559009E-02
04/07/12	13:50:02	7093.199585075	1189801	1	1	72776	13.9892966	0.0000000	6.11665312E-02
04/07/12	13:50:08	7093.999856236	1189877	1	1	72672	13.9893605	0.0000000	6.10752204E-02
04/07/12	13:50:13	7094.800315601	1190147	1	1	72786	13.9895874	0.0000000	6.11571512E-02
04/07/12	13:50:19	7095.600109567	1188303	1	1	72274	13.9880368	0.0000000	6.08211879E-02
04/07/12	13:50:24	7096.400091467	1188160	1	1	72528	13.9879164	0.0000000	6.10422839E-02
04/07/12	13:50:30	7097.200261365	1188322	1	1	72468	13.9880528	0.0000000	6.09834708E-02
04/07/12	13:50:35	7097.999765057	1186605	1	1	72153	13.9866068	0.0000000	6.08062498E-02
04/07/12	13:50:41	7098.800310948	1187195	1	1	72489	13.9871039	0.0000000	6.10590510E-02
04/07/12	13:50:46	7099.600190362	1185965	1	1	72496	13.9860673	0.0000000	6.11282795E-02
04/07/12	13:50:52	7100.400257635	1186167	1	1	71986	13.9862377	0.0000000	6.06879133E-02
04/07/12	13:50:57	7101.199657757	1186489	1	1	72410	13.9865091	0.0000000	6.10288001E-02
04/07/12	13:51:03	7102.000100742	1187127	1	1	72592	13.9870467	0.0000000	6.11493126E-02
04/07/12	13:51:08	7102.799876305	1186338	1	1	72481	13.9863818	0.0000000	6.10964160E-02
04/07/12	13:51:14	7103.599839587	1186641	1	1	72168	13.9866372	0.0000000	6.08170458E-02
04/07/12	13:51:19	7104.399990651	1187316	1	1	72801	13.9872059	0.0000000	6.13156060E-02
04/07/12	13:51:25	7105.200329563	1185708	1	1	72643	13.9858506	0.0000000	6.12655055E-02
04/07/12	13:51:30	7106.00000011	1185897	1	1	73430	13.9860100	0.0000000	6.19193741E-02
04/07/12	13:51:36	7106.799858234	1185792	1	1	72801	13.9859215	0.0000000	6.13944098E-02
04/07/12	13:51:41	7107.599903999	1184409	1	1	72907	13.9847545	0.0000000	6.15555944E-02
04/07/12	13:51:47	7108.400137471	1183889	1	1	73179	13.9843153	0.0000000	6.18123827E-02
04/07/12	13:51:52	7109.199701632	1181743	1	1	73011	13.9825010	0.0000000	6.17824688E-02
04/07/12	13:51:58	7110.000310511	1182132	1	1	73657	13.9828301	0.0000000	6.23086085E-02
04/07/12	13:52:03	7110.800249808	1183618	1	1	73813	13.9840864	0.0000000	6.23621810E-02
04/07/12	13:52:09	7111.60037667	1182369	1	1	73511	13.9830306	0.0000000	6.21726382E-02
04/07/12	13:52:14	7112.399833276	1181586	1	1	73871	13.9823682	0.0000000	6.25185133E-02
04/07/12	13:52:20	7113.200335261	1179557	1	1	73957	13.9806495	0.0000000	6.26989624E-02
04/07/12	13:52:25	7114.000166718	1178918	1	1	73951	13.9801076	0.0000000	6.27278572E-02
04/07/12	13:52:31	7114.800185597	1174697	1	1	73893	13.9765208	0.0000000	6.29038807E-02
04/07/12	13:52:36	7115.600391964	1174011	1	1	74547	13.9759366	0.0000000	6.34977015E-02
04/07/12	13:52:42	7116.399926992	1173331	1	1	74149	13.9753573	0.0000000	6.31952961E-02
04/07/12	13:52:47	7117.199649234	1170760	1	1	74501	13.9731637	0.0000000	6.36347330E-02
04/07/12	13:52:53	7118.000418051	1170715	1	1	74716	13.9731252	0.0000000	6.38208274E-02
04/07/12	13:52:58	7118.799655623	1170009	1	1	74774	13.9725220	0.0000000	6.39089101E-02
04/07/12	13:53:04	7119.599939899	1169741	1	1	74835	13.9722929	0.0000000	6.39757006E-02
04/07/12	13:53:09	7120.40041165	1167794	1	1	74871	13.9706271	0.0000000	6.41131912E-02
04/07/12	13:53:15	7121.200210841	1167295	1	1	74912	13.9701997	0.0000000	6.41757225E-02
04/07/12	13:53:20	7122.000197233	1166568	1	1	75278	13.9695767	0.0000000	6.45294573E-02
04/07/12	13:53:26	7122.800370891	1165757	1	1	75312	13.9688812	0.0000000	6.46035151E-02
04/07/12	13:53:31	7123.599871177	1164840	1	1	75047	13.9680943	0.0000000	6.44268741E-02
04/07/12	13:53:37	7124.40041936	1163497	1	1	75203	13.9669407	0.0000000	6.46353192E-02
04/07/12	13:53:42	7125.200293898	1160663	1	1	74744	13.9645020	0.0000000	6.43976762E-02
04/07/12	13:53:47	7126.000355559	1160360	1	1	75285	13.9642409	0.0000000	6.48807267E-02
04/07/12	13:53:53	7126.799742897	1158270	1	1	75259	13.9624381	0.0000000	6.49753512E-02
04/07/12	13:53:58	7127.600178795	1156710	1	1	75467	13.9610903	0.0000000	6.52428007E-02
04/07/12	13:54:04	7128.399940097	1155794	1	1	76000	13.9602981	0.0000000	6.57556623E-02
04/07/12	13:54:09	7129.199888377	1154255	1	1	75541	13.9589657	0.0000000	6.54456771E-02
04/07/12	13:54:15	7130.000023701	1151233	1	1	75576	13.9563441	0.0000000	6.56478749E-02
04/07/12	13:54:20	7130.800346132	1150208	1	1	75841	13.9554534	0.0000000	6.59367697E-02
04/07/12	13:54:26	7131.599993016	1150175	1	1	75448	13.9554247	0.0000000	6.55969744E-02
04/07/12	13:54:31	7132.399826734	1150492	1	1	75349	13.9557002	0.0000000	6.54928500E-02
04/07/12	13:54:37	7133.19984735	1147904	1	1	75205	13.9534482	0.0000000	6.55150605E-02
04/07/12	13:54:42	7134.000054929	1145053	1	1	75760	13.9509615	0.0000000	6.61628763E-02
04/07/12	13:54:48	7134.799586009	1142698	1	1	75227	13.9489027	0.0000000	6.58327922E-02
04/07/12	13:54:53	7135.600167506	1140219	1	1	75623	13.9467309	0.0000000	6.63232239E-02
04/07/12	13:54:59	7136.400072229	1140852	1	1	75480	13.9472859	0.0000000	6.61610796E-02
04/07/12	13:55:04	7137.200163771	1140819	1	1	75544	13.9472570	0.0000000	6.62190935E-02
04/07/12	13:55:10	7137.999577862	1141764	1	1	74982	13.9480850	0.0000000	6.56720653E-02
04/07/12	13:55:15	7138.80004303	1142901	1	1	75574	13.9490803	0.0000000	6.61247125E-02
04/07/12	13:55:21	7139.599830472	1143513	1	1	75752	13.9496157	0.0000000	6.62449837E-02
04/07/12	13:55:26	7140.399804587	1142649	1	1	75409	13.9488598	0.0000000	6.59948943E-02
04/07/12	13:55:31	7141.199965438	1142211	1	1	75349	13.9484764	0.0000000	6.59676715E-02
04/07/12	13:55:37	7142.000313089	1143297	1	1	75364	13.9494268	0.0000000	6.59181298E-02
04/07/12	13:55:42	7142.799982062	1143736	1	1	75892	13.9498107	0.0000000	6.63544734E-02
04/07/12	13:55:48	7143.59983756	1143072	1	1	75544	13.9492299	0.0000000	6.60885753E-02
04/07/12	13:55:53	7144.399879649	1143095	1	1	75426	13.9492501	0.0000000	6.59840171E-02
04/07/12	13:55:59	7145.200108391	1141904	1	1	75574	13.9482076	0.0000000	6.61824462E-02
04/07/12	13:56:04	7145.999657501	1142692	1	1	75384	13.9488974	0.0000000	6.59705327E-02
04/07/12	13:56:10	7146.800259543	1143328	1	1	75347	13.9494539	0.0000000	6.59014736E-02
04/07/12	13:56:15	7147.600181677	1143249	1	1	75248	13.9493848	0.0000000	6.58194322E-02
04/07/12	13:56:21	7148.400290319	1143627	1	1	75373	13.9497153	0.0000000	6.59069784E-02
04/07/12	13:56:26	7149.199718373	1144850	1	1	75789	13.9507842	0.0000000	6.61999389E-02
04/07/12	13:56:32	7150.00020002	1144597	1	1	75381	13.9505632	0.0000000	6.58581143E-02
04/07/12	13:56:37	7150.800000804	1145175	1	1	75627	13.9510680	0.0000000	6.60396883E-02
04/07/12	13:56:43	7151.599987948	1144298	1	1	75265	13.9503019	0.0000000	6.57739505E-02
04/07/12	13:56:48	7152.400161516	1141894	1	1	75256	13.9481988	0.0000000	6.59045411E-02
04/07/12	13:56:54	7153.199653403	1140634	1	1	75071	13.9470948	0.0000000	6.58151519E-02
04/07/12	13:56:59	7154.000199811	1139808	1	1	74793	13.9463704	0.0000000	6.56189463E-02
04/07/12	13:57:05	7154.800064261	1138361	1	1	74445	13.9451001	0.0000000	6.53966536E-02
04/07/12	13:57:10	7155.600114988	1135296	1	1	74511	13.9424040	0.0000000	6.56313420E-02
04/07/12	13:57:16	7156.400352056	1133891	1	1	73889	13.9411656	0.0000000	6.51641119E-02
04/07/12	13:57:21	7157.199906347	1131231	1	1	73653	13.9388170	0.0000000	6.51087178E-02
04/07/12	13:57:27	7157.999646702	1129873	1	1	73736	13.9376158	0.0000000	6.52604319E-02
04/07/12	13:57:32	7158.799573187	1129578	1	1	73581	13.9373547	0.0000000	6.51402559E-02
04/07/12	13:57:38	7159.599685863	1131217	1	1	74131	13.9388046	0.0000000	6.55320774E-02
04/07/12	13:57:43	7160.399984797	1132641	1	1	73932	13.9400626	0.0000000	6.52739924E-02
04/07/12	13:57:49	7161.199599857	1132702	1	1	74331	13.9401165	0.0000000	6.56227322E-02
04/07/12	13:57:54	7162.000271294	1135800	1	1	74887	13.9428478	0.0000000	6.59332629E-02
04/07/12	13:58:00	7162.800258581	1136758	1	1	75053	13.9436909	0.0000000	6.60237271E-02
04/07/12	13:58:05	7163.600431976	1135094	1	1	78545	13.9422260	0.0000000	6.91969123E-02
04/07/12	13:58:11	7164.399920539	1148626	1	1	77988	13.9540770	0.0000000	6.78967741E-02
04/07/12	13:58:16	7165.199594933	1149245	1	1	77407	13.9546158	0.0000000	6.73546546E-02
04/07/12	13:58:21	7166.00032663	1145355	1	1	76702	13.9512252	0.0000000	6.69678833E-02
04/07/12	13:58:27	7166.80037308	1140820	1	1	76074	13.9472579	0.0000000	6.66836135E-02
04/07/12	13:58:33	7167.599733739	1139338	1	1	75934	13.9459579	0.0000000	6.66474742E-02
04/07/12	13:58:38	7168.400152095	1136729	1	1	75196	13.9436654	0.0000000	6.61512111E-02
04/07/12	13:58:44	7169.199884383	1137184	1	1	75774	13.9440656	0.0000000	6.66330163E-02
04/07/12	13:58:49	7169.99980248	1137109	1	1	75550	13.9439996	0.0000000	6.64404204E-02
04/07/12	13:58:55	7170.79990645	1136988	1	1	75960	13.9438932	0.0000000	6.68080930E-02
04/07/12	13:59:00	7171.600196356	1135303	1	1	75726	13.9424101	0.0000000	6.67011362E-02
04/07/12	13:59:05	7172.399799233	1135238	1	1	76006	13.9423529	0.0000000	6.69515996E-02
04/07/12	13:59:11	7173.199587769	1134980	1	1	76007	13.9421256	0.0000000	6.69676999E-02
04/07/12	13:59:16	7174.000435463	1134517	1	1	75566	13.9417176	0.0000000	6.66063179E-02
04/07/12	13:59:22	7174.799722072	1134066	1	1	76116	13.9413200	0.0000000	6.71177868E-02
04/07/12	13:59:27	7175.600067967	1134551	1	1	76177	13.9417475	0.0000000	6.71428609E-02
04/07/12	13:59:33	7176.399725732	1134092	1	1	75977	13.9413429	0.0000000	6.69936831E-02
04/07/12	13:59:38	7177.199569069	1133191	1	1	76019	13.9405481	0.0000000	6.70840132E-02
04/07/12	13:59:44	7177.999598042	1133001	1	1	76163	13.9403804	0.0000000	6.72223590E-02
04/07/12	13:59:49	7178.799812714	1133106	1	1	76096	13.9404731	0.0000000	6.71570003E-02
04/07/12	13:59:55	7179.60021315	1131451	1	1	75891	13.9390114	0.0000000	6.70740492E-02
04/07/12	14:00:00	7180.399924353	1131657	1	1	75988	13.9391935	0.0000000	6.71475544E-02
04/07/12	14:00:06	7181.199821041	1131822	1	1	75652	13.9393393	0.0000000	6.68408990E-02
04/07/12	14:00:11	7181.999903278	1130269	1	1	75573	13.9379662	0.0000000	6.68628442E-02
04/07/12	14:00:17	7182.800171126	1130137	1	1	76425	13.9378494	0.0000000	6.76245446E-02
04/07/12	14:00:22	7183.599748779	1128291	1	1	76121	13.9362147	0.0000000	6.74657513E-02
04/07/12	14:00:28	7184.400387839	1127949	1	1	75769	13.9359115	0.0000000	6.71741364E-02
04/07/12	14:00:33	7185.200336424	1128177	1	1	75922	13.9361136	0.0000000	6.72961778E-02
04/07/12	14:00:39	7185.999593989	1128634	1	1	76355	13.9365186	0.0000000	6.76525782E-02
04/07/12	14:00:44	7186.799913355	1126746	1	1	76145	13.9348444	0.0000000	6.75795610E-02
04/07/12	14:00:50	7187.600418309	1127571	1	1	75608	13.9355763	0.0000000	6.70538707E-02
04/07/12	14:00:55	7188.400231823	1127065	1	1	76484	13.9351275	0.0000000	6.78612147E-02
04/07/12	14:01:01	7189.200230646	1126770	1	1	76036	13.9348657	0.0000000	6.74813848E-02
04/07/12	14:01:06	7190.000414839	1125608	1	1	76395	13.9338339	0.0000000	6.78699867E-02
04/07/12	14:01:12	7190.799906768	1125368	1	1	75732	13.9336207	0.0000000	6.72953203E-02
04/07/12	14:01:17	7191.599583789	1125135	1	1	76395	13.9334136	0.0000000	6.78985188E-02
04/07/12	14:01:23	7192.400324072	1125894	1	1	76099	13.9340879	0.0000000	6.75898442E-02
04/07/12	14:01:28	7193.20037167	1125218	1	1	76181	13.9334874	0.0000000	6.77033250E-02
04/07/12	14:01:34	7193.999726038	1124182	1	1	76546	13.9325662	0.0000000	6.80903982E-02
04/07/12	14:01:39	7194.80014406	1124911	1	1	76873	13.9332145	0.0000000	6.83369618E-02
04/07/12	14:01:45	7195.599868572	1123407	1	1	76423	13.9318766	0.0000000	6.80278830E-02
04/07/12	14:01:50	7196.39977815	1123790	1	1	76557	13.9322175	0.0000000	6.81239377E-02
04/07/12	14:01:55	7197.199872856	1124348	1	1	76696	13.9327139	0.0000000	6.82137559E-02
04/07/12	14:02:01	7198.000152755	1123509	1	1	76576	13.9319674	0.0000000	6.81578875E-02
04/07/12	14:02:06	7198.799738176	1122699	1	1	76756	13.9312462	0.0000000	6.83673897E-02
04/07/12	14:02:12	7199.600388446	1121908	1	1	76231	13.9305414	0.0000000	6.79476392E-02
04/07/12	14:02:17	7200.400343957	1121608	1	1	76490	13.9302739	0.0000000	6.81967318E-02
04/07/12	14:02:23	7201.199604163	1121844	1	1	76798	13.9304843	0.0000000	6.84569334E-02
04/07/12	14:02:28	7201.999929611	1121430	1	1	76617	13.9301152	0.0000000	6.83208047E-02
04/07/12	14:02:34	7202.800440225	1120110	1	1	76763	13.9289375	0.0000000	6.85316621E-02
04/07/12	14:02:39	7203.600255112	1119570	1	1	76874	13.9284552	0.0000000	6.86638620E-02
04/07/12	14:02:45	7204.400254883	1118945	1	1	76386	13.9278968	0.0000000	6.82660899E-02
04/07/12	14:02:50	7205.200439601	1117865	1	1	77167	13.9269312	0.0000000	6.90306969E-02
04/07/12	14:02:56	7205.999927765	1116960	1	1	76760	13.9261213	0.0000000	6.87222461E-02
04/07/12	14:03:01	7206.799600595	1117339	1	1	76532	13.9264605	0.0000000	6.84948794E-02
04/07/12	14:03:07	7207.600340128	1117649	1	1	76795	13.9267379	0.0000000	6.87111964E-02
04/07/12	14:03:12	7208.400382684	1115993	1	1	77250	13.9252551	0.0000000	6.92208643E-02
04/07/12	14:03:18	7209.199727715	1116488	1	1	77015	13.9256986	0.0000000	6.89796935E-02
04/07/12	14:03:23	7210.000139842	1117447	1	1	77145	13.9265572	0.0000000	6.90368313E-02
04/07/12	14:03:29	7210.799854163	1117230	1	1	77135	13.9263630	0.0000000	6.90412896E-02
04/07/12	14:03:34	7211.599753122	1115322	1	1	76944	13.9246537	0.0000000	6.89881487E-02
04/07/12	14:03:40	7212.399836781	1114967	1	1	76752	13.9243354	0.0000000	6.88379118E-02
04/07/12	14:03:45	7213.200105205	1115099	1	1	77591	13.9244537	0.0000000	6.95821627E-02
04/07/12	14:03:51	7213.99967485	1114334	1	1	77545	13.9237675	0.0000000	6.95886512E-02
04/07/12	14:03:56	7214.800312786	1112272	1	1	77115	13.9219153	0.0000000	6.93310629E-02
04/07/12	14:04:02	7215.600251663	1111905	1	1	77557	13.9215853	0.0000000	6.97514626E-02
04/07/12	14:04:07	7216.400375148	1112137	1	1	77412	13.9217939	0.0000000	6.96065323E-02
04/07/12	14:04:13	7217.199798884	1112061	1	1	77397	13.9217256	0.0000000	6.95978008E-02
04/07/12	14:04:18	7218.00029157	1112098	1	1	77456	13.9217589	0.0000000	6.96485382E-02
04/07/12	14:04:24	7218.800084225	1109757	1	1	76645	13.9196516	0.0000000	6.90646691E-02
04/07/12	14:04:29	7219.600061332	1110681	1	1	77394	13.9204839	0.0000000	6.96815737E-02
04/07/12	14:04:35	7220.400222953	1110462	1	1	77822	13.9202867	0.0000000	7.00807412E-02
04/07/12	14:04:40	7221.199683712	1108030	1	1	76828	13.9180942	0.0000000	6.93374728E-02
04/07/12	14:04:46	7222.000214347	1108405	1	1	76547	13.9184326	0.0000000	6.90604968E-02
04/07/12	14:04:51	7222.800043838	1107334	1	1	77326	13.9174659	0.0000000	6.98307828E-02
04/07/12	14:04:56	7223.600057686	1107491	1	1	78079	13.9176077	0.0000000	7.05007987E-02
04/07/12	14:05:02	7224.400255955	1104747	1	1	77671	13.9151269	0.0000000	7.03065951E-02
04/07/12	14:05:08	7225.199752247	1105238	1	1	77262	13.9155713	0.0000000	6.99053055E-02
04/07/12	14:05:13	7226.000319342	1104493	1	1	77344	13.9148970	0.0000000	7.00267000E-02
04/07/12	14:05:19	7226.800184177	1103155	1	1	77152	13.9136848	0.0000000	6.99375881E-02
04/07/12	14:05:24	7227.600233276	1103299	1	1	76995	13.9138153	0.0000000	6.97861595E-02
04/07/12	14:05:29	7228.399579422	1103003	1	1	77308	13.9135470	0.0000000	7.00886580E-02
04/07/12	14:05:35	7229.199997032	1103204	1	1	77205	13.9137292	0.0000000	6.99825236E-02
04/07/12	14:05:40	7229.999711407	1102790	1	1	78110	13.9133539	0.0000000	7.08294417E-02
04/07/12	14:05:46	7230.799609887	1102718	1	1	77607	13.9132886	0.0000000	7.03779207E-02
04/07/12	14:05:51	7231.599692536	1102711	1	1	77533	13.9132823	0.0000000	7.03112602E-02
04/07/12	14:05:57	7232.399959417	1100453	1	1	77291	13.9112325	0.0000000	7.02356211E-02
04/07/12	14:06:02	7233.200410592	1099532	1	1	77610	13.9103952	0.0000000	7.05845760E-02
04/07/12	14:06:08	7234.000157414	1099082	1	1	77559	13.9099858	0.0000000	7.05670732E-02
04/07/12	14:06:13	7234.800088247	1099731	1	1	78745	13.9105762	0.0000000	7.16038740E-02
04/07/12	14:06:19	7235.600203153	1099531	1	1	77775	13.9103943	0.0000000	7.07347042E-02
04/07/12	14:06:24	7236.399612871	1098147	1	1	77574	13.9091348	0.0000000	7.06408158E-02
04/07/12	14:06:30	7237.200095907	1098765	1	1	77164	13.9096974	0.0000000	7.02279377E-02
04/07/12	14:06:35	7237.999873471	1098913	1	1	77650	13.9098321	0.0000000	7.06607347E-02
04/07/12	14:06:41	7238.79983495	1097325	1	1	77405	13.9083860	0.0000000	7.05397216E-02
04/07/12	14:06:46	7239.599980406	1098303	1	1	77667	13.9092768	0.0000000	7.07154583E-02
04/07/12	14:06:51	7240.400309901	1098045	1	1	77831	13.9090419	0.0000000	7.08814302E-02
04/07/12	14:06:57	7241.199932948	1097584	1	1	77903	13.9086220	0.0000000	7.09768000E-02
04/07/12	14:07:02	7241.99973975	1096823	1	1	77108	13.9079284	0.0000000	7.03012245E-02
04/07/12	14:07:08	7242.79973037	1096228	1	1	77648	13.9073858	0.0000000	7.08319802E-02
