 &SRS
 SRSRUN=94731,SRSDAT=021011,SRSTIM=074620,
 SRSSTN='exf9',SRSPRJ='xrsws9p2',SRSEXP='exafs   ',
 SRSTLE='CuO standard                                                '
 SRSCN1='94.3 ma ',SRSCN2='11.10.02',SRSCN3='14.1 hr ',
 &END
     59699.00      54945.00      56251.00      64310.00 
    109558.00      55338.00      55411.00          0.00 
     55206.00      51568.00      52623.00       2877.00 
     53416.00          0.00          0.00          0.00 
     12685.30       717.00     21446.00      4388.00    405138.00     73535.00
     35572.00      34188.00      33810.00      33398.00 
     33679.00      35044.00      34412.00          0.00 
     32373.00      32281.00      32417.00      34380.00 
     33584.00          0.00          0.00          0.00 
     58601.00      54750.00      56339.00      63976.00 
    108913.00      55120.00      55444.00          0.00 
     55645.00      51609.00      52807.00       2973.00 
     53234.00          0.00          0.00          0.00 
     12684.21       729.00     21794.00      4666.00    407195.00     77863.00
     35534.00      34183.00      34319.00      33500.00 
     34040.00      35584.00      34925.00          0.00 
     32035.00      32397.00      32330.00      34614.00 
     33734.00          0.00          0.00          0.00 
     56947.00      54941.00      56961.00      64060.00 
    108883.00      55792.00      55882.00          0.00 
     55302.00      51606.00      52655.00       2858.00 
     53678.00          0.00          0.00          0.00 
     12683.11       740.00     22163.00      4933.00    411834.00     82124.00
     35905.00      34963.00      34405.00      33783.00 
     34760.00      35699.00      34916.00          0.00 
     32587.00      32700.00      32938.00      34972.00 
     34206.00          0.00          0.00          0.00 
     57498.00      55685.00      56440.00      64444.00 
    109964.00      55654.00      55870.00          0.00 
     55886.00      51940.00      53174.00       2939.00 
     53881.00          0.00          0.00          0.00 
     12681.98       751.00     22444.00      5169.00    414291.00     85613.00
     36429.00      34883.00      34478.00      34242.00 
     34870.00      36047.00      35299.00          0.00 
     33066.00      32882.00      32911.00      34959.00 
     34225.00          0.00          0.00          0.00 
     58822.00      55733.00      56743.00      64926.00 
    111146.00      55983.00      56092.00          0.00 
     56493.00      52218.00      53261.00       2989.00 
     54231.00          0.00          0.00          0.00 
     12680.84       763.00     22788.00      5401.00    416956.00     89356.00
     36527.00      35272.00      34852.00      34564.00 
     34959.00      35944.00      35732.00          0.00 
     32688.00      33136.00      33510.00      35045.00 
     34727.00          0.00          0.00          0.00 
     58799.00      56428.00      57150.00      65629.00 
    111622.00      56457.00      56826.00          0.00 
     56384.00      52615.00      54092.00       3024.00 
     54628.00          0.00          0.00          0.00 
     12679.68       775.00     23192.00      5601.00    422710.00     92449.00
     37183.00      35819.00      35408.00      34816.00 
     35542.00      36711.00      35789.00          0.00 
     33526.00      33658.00      33677.00      35455.00 
     35126.00          0.00          0.00          0.00 
     59691.00      56609.00      57986.00      66339.00 
    113203.00      57005.00      57146.00          0.00 
     57475.00      53334.00      54171.00       2887.00 
     55271.00          0.00          0.00          0.00 
     12678.50       786.00     23513.00      5728.00    428322.00     94682.00
     37422.00      36599.00      35815.00      35236.00 
     35889.00      37191.00      36749.00          0.00 
     34007.00      33691.00      34312.00      35962.00 
     35449.00          0.00          0.00          0.00 
     61796.00      57450.00      58578.00      67393.00 
    115185.00      57810.00      58126.00          0.00 
     58410.00      53404.00      55213.00       2960.00 
     55801.00          0.00          0.00          0.00 
     12677.31       797.00     23827.00      5796.00    433358.00     95969.00
     38129.00      36825.00      36148.00      35889.00 
     36286.00      37426.00      37020.00          0.00 
     34284.00      34281.00      34369.00      36704.00 
     35997.00          0.00          0.00          0.00 
     62798.00      58474.00      59279.00      68311.00 
    116748.00      58490.00      58556.00          0.00 
     58720.00      54628.00      55767.00       3143.00 
     56424.00          0.00          0.00          0.00 
     12676.10       809.00     24133.00      5834.00    440991.00     96502.00
     38882.00      37474.00      36722.00      36451.00 
     37005.00      38350.00      37686.00          0.00 
     34997.00      34829.00      35095.00      37194.00 
     36306.00          0.00          0.00          0.00 
     63293.00      59312.00      60488.00      69128.00 
    118316.00      59595.00      59819.00          0.00 
     59774.00      55391.00      56854.00       3104.00 
     56829.00          0.00          0.00          0.00 
