
   Zn:    Z = 30;   Atomic weight = 65.38000 g/mol ;    nominal density:   [INLINE] = 7.1120E+00 g/cm3
          µa(barns/atom) = µ(cm2/g)  ×  1.08566E+02
          E(eV) µ(cm2/g) = f2(e/atom)  ×  6.43627E+05
          9 edges. Edge energies (keV):
          

  K      9.65860E+00  L I    1.19360E+00  L II   1.04280E+00  L III  1.01970E+00
  M I    1.35900E-01  M II   8.66000E-02  M III  8.66000E-02  M IV   8.10000E-03
  M V    8.10000E-03

          Relativistic correction estimate frel (H82,3/5CL) = -1.5183E-01, -9.5400E-02 e/atom
          Nuclear Thomson correction fNT = -7.5516E-03 e/atom
     _________________________________________________________________________________________________________
   
   Form Factors, Attenuation and Scattering Cross-sections
   Z=30, E = 0.001 - 1000 keV

                                                              Attenuation
     E         f1            f2          µ           [INLINE] (coh+inc) Coefficient    µK       wavelength
     keV       e/atom       e/atom      cm2/g       cm2/g      cm2/g          cm2/g        nm
2.011215E+01  3.04195E+01  1.1123E+00  3.5595E+01  7.7025E-01  3.6365E+01  3.171E+01  6.165E-02
2.149988E+01  3.04206E+01  9.8624E-01  2.9524E+01  7.1278E-01  3.0237E+01  2.631E+01  5.767E-02
2.298338E+01  3.04141E+01  8.7440E-01  2.4487E+01  6.5971E-01  2.5147E+01  2.182E+01  5.395E-02
2.456923E+01  3.04028E+01  7.7527E-01  2.0309E+01  6.1081E-01  2.0920E+01  1.810E+01  5.046E-02
2.626450E+01  3.03892E+01  6.8720E-01  1.6840E+01  5.6586E-01  1.7406E+01  1.501E+01  4.721E-02
2.807676E+01  3.03746E+01  6.0610E-01  1.3894E+01  5.2460E-01  1.4419E+01  1.240E+01  4.416E-02
3.001405E+01  3.03546E+01  5.3381E-01  1.1447E+01  4.8683E-01  1.1934E+01  1.023E+01  4.131E-02
3.208502E+01  3.03335E+01  4.7016E-01  9.4315E+00  4.5229E-01  9.8838E+00  8.433E+00  3.864E-02
3.429889E+01  3.03120E+01  4.1413E-01  7.7713E+00  4.2077E-01  8.1921E+00  6.955E+00  3.615E-02
3.666551E+01  3.02907E+01  3.6481E-01  6.4038E+00  3.9204E-01  6.7958E+00  5.736E+00  3.381E-02
3.919543E+01  3.02701E+01  3.2137E-01  5.2772E+00  3.6589E-01  5.6431E+00  4.730E+00  3.163E-02
4.189992E+01  3.02505E+01  2.8309E-01  4.3486E+00  3.4212E-01  4.6907E+00  3.901E+00  2.959E-02
4.479101E+01  3.02315E+01  2.4795E-01  3.5629E+00  3.2054E-01  3.8834E+00  3.196E+00  2.768E-02
4.788159E+01  3.02130E+01  2.1718E-01  2.9194E+00  3.0094E-01  3.2203E+00  2.619E+00  2.589E-02
5.118542E+01  3.01953E+01  1.9024E-01  2.3922E+00  2.8317E-01  2.6754E+00  2.146E+00  2.422E-02
5.471721E+01  3.01786E+01  1.6665E-01  1.9603E+00  2.6705E-01  2.2274E+00  1.758E+00  2.266E-02
5.849270E+01  3.01630E+01  1.4599E-01  1.6064E+00  2.5242E-01  1.8588E+00  1.440E+00  2.120E-02
6.252870E+01  3.01484E+01  1.2789E-01  1.3164E+00  2.3916E-01  1.5556E+00  1.180E+00  1.983E-02
6.684318E+01  3.01350E+01  1.1203E-01  1.0787E+00  2.2711E-01  1.3058E+00  9.669E-01  1.855E-02
7.145536E+01  3.01225E+01  9.8139E-02  8.8398E-01  2.1616E-01  1.1001E+00  7.923E-01  1.735E-02
7.638578E+01  3.01111E+01  8.5974E-02  7.2441E-01  2.0619E-01  9.3060E-01  6.491E-01  1.623E-02
8.165640E+01  3.01011E+01  7.5223E-02  5.9292E-01  1.9710E-01  7.9002E-01  5.311E-01  1.518E-02
8.729069E+01  3.00916E+01  6.5631E-02  4.8392E-01  1.8879E-01  6.7271E-01  4.332E-01  1.420E-02
9.331374E+01  3.00827E+01  5.7264E-02  3.9498E-01  1.8118E-01  5.7616E-01  3.533E-01  1.329E-02
9.975239E+01  3.00746E+01  4.9966E-02  3.2239E-01  1.7418E-01  4.9657E-01  2.881E-01  1.243E-02
1.066353E+02  3.00672E+01  4.3599E-02  2.6315E-01  1.6772E-01  4.3087E-01  2.350E-01  1.163E-02
1.139931E+02  3.00605E+01  3.8045E-02  2.1481E-01  1.6174E-01  3.7655E-01  1.916E-01  1.088E-02
1.218587E+02  3.00544E+01  3.3199E-02  1.7535E-01  1.5619E-01  3.3154E-01  1.563E-01  1.017E-02
1.302669E+02  3.00488E+01  2.8972E-02  1.4314E-01  1.5100E-01  2.9414E-01  1.275E-01  9.518E-03
1.392553E+02  3.00438E+01  2.5283E-02  1.1686E-01  1.4614E-01  2.6300E-01  1.040E-01  8.903E-03
1.488640E+02  3.00393E+01  2.2065E-02  9.5400E-02  1.4155E-01  2.3695E-01  8.479E-02  8.329E-03
1.591356E+02  3.00352E+01  1.9257E-02  7.7886E-02  1.3722E-01  2.1511E-01  6.916E-02  7.791E-03
1.701159E+02  3.00315E+01  1.6807E-02  6.3588E-02  1.3310E-01  1.9669E-01  5.640E-02  7.288E-03
1.818539E+02  3.00282E+01  1.4669E-02  5.1917E-02  1.2918E-01  1.8110E-01  4.600E-02  6.818E-03
1.944018E+02  3.00252E+01  1.2803E-02  4.2389E-02  1.2541E-01  1.6780E-01  3.752E-02  6.378E-03
2.078156E+02  3.00225E+01  1.1175E-02  3.4611E-02  1.2179E-01  1.5640E-01  3.060E-02  5.966E-03
2.221548E+02  3.00201E+01  9.7545E-03  2.8261E-02  1.1829E-01  1.4655E-01  2.495E-02  5.581E-03
2.374835E+02  3.00180E+01  8.5146E-03  2.3076E-02  1.1491E-01  1.3799E-01  2.035E-02  5.221E-03
2.538699E+02  3.00160E+01  7.4325E-03  1.8843E-02  1.1162E-01  1.3046E-01  1.660E-02  4.884E-03
2.713869E+02  3.00143E+01  6.4882E-03  1.5387E-02  1.0842E-01  1.2381E-01  1.354E-02  4.569E-03
2.901126E+02  3.00128E+01  5.6639E-03  1.2566E-02  1.0530E-01  1.1787E-01  1.104E-02  4.274E-03
3.101304E+02  3.00114E+01  4.9445E-03  1.0262E-02  1.0225E-01  1.1251E-01  9.005E-03  3.998E-03
3.315294E+02  3.00101E+01  4.3166E-03  8.3802E-03  9.9261E-02  1.0764E-01  7.344E-03  3.740E-03
3.544049E+02  3.00090E+01  3.7685E-03  6.8439E-03  9.6334E-02  1.0318E-01  5.990E-03  3.498E-03
3.788588E+02  3.00080E+01  3.2901E-03  5.5894E-03  9.3463E-02  9.9052E-02  4.885E-03  3.273E-03
4.050001E+02  3.00071E+01  2.8725E-03  4.5650E-03  9.0645E-02  9.5210E-02  3.984E-03  3.061E-03
4.329451E+02  3.00064E+01  2.5080E-03  3.7285E-03  8.7878E-02  9.1606E-02  3.249E-03  2.864E-03
