    1.19184e+01  -1.11445e+01  1.81009e-01
    1.22061e+01  -1.20886e+01  3.10258e-01
    1.26115e+01  -1.33720e+01  5.39591e-01
    1.28992e+01  -1.42300e+01  7.68360e-01
    1.31224e+01  -1.48538e+01  8.18677e-01
    1.33047e+01  -1.53307e+01  1.32511e+00
    1.35924e+01  -1.60164e+01  0.00000e+00
Scatter
    4.60517e+00  -6.57944e-01  0.00000e+00  -7.60507e+00  0.00000e+00
    4.82831e+00  -6.60455e-01  0.00000e+00  -7.16176e+00  0.00000e+00
    5.01064e+00  -6.62468e-01  0.00000e+00  -6.79963e+00  0.00000e+00
    5.16479e+00  -6.65495e-01  0.00000e+00  -6.49728e+00  0.00000e+00
    5.29832e+00  -6.68025e-01  0.00000e+00  -6.23536e+00  0.00000e+00
    5.52146e+00  -6.75993e-01  0.00000e+00  -5.80442e+00  0.00000e+00
    5.70378e+00  -6.82482e-01  0.00000e+00  -5.45218e+00  0.00000e+00
    5.85793e+00  -6.92988e-01  0.00000e+00  -5.16425e+00  0.00000e+00
    5.99146e+00  -7.02031e-01  0.00000e+00  -4.91464e+00  0.00000e+00
    6.10925e+00  -7.14689e-01  0.00000e+00  -4.70457e+00  0.00000e+00
    6.21461e+00  -7.25899e-01  0.00000e+00  -4.51588e+00  0.00000e+00
    6.30992e+00  -7.40497e-01  0.00000e+00  -4.35519e+00  0.00000e+00
    6.39693e+00  -7.53839e-01  0.00000e+00  -4.20859e+00  0.00000e+00
    6.47697e+00  -7.71661e-01  0.00000e+00  -4.08693e+00  0.00000e+00
    6.55108e+00  -7.88280e-01  0.00000e+00  -3.97385e+00  0.00000e+00
    6.68461e+00  -8.18243e-01  0.00000e+00  -3.77063e+00  0.00000e+00
    6.90776e+00  -8.89818e-01  0.00000e+00  -3.48051e+00  0.00000e+00
    6.90776e+00  -8.89818e-01  0.00000e+00  -3.48051e+00  0.00000e+00
    7.31322e+00  -1.07315e+00  -4.19508e-01  -3.08457e+00  -1.31387e+00
    7.60090e+00  -1.23086e+00  1.83968e-02  -2.89432e+00  -2.41632e-01
    8.00637e+00  -1.46288e+00  -1.20809e-01  -2.67149e+00  1.04364e-01
    8.29405e+00  -1.64214e+00  -5.04613e-01  -2.51062e+00  3.83029e-02
    8.51719e+00  -1.80854e+00  -8.30963e-01  -2.38349e+00  -2.68376e-02
    8.69951e+00  -1.97334e+00  -8.91014e-01  -2.28162e+00  -2.88074e-01
    8.98720e+00  -2.29359e+00  -9.27971e-01  -2.13931e+00  -3.78376e-01
    9.21034e+00  -2.59228e+00  -6.62032e-01  -2.05052e+00  -4.97947e-01
    9.61581e+00  -3.21548e+00  -3.73192e-01  -1.94746e+00  -3.74519e-01
    9.90349e+00  -3.69950e+00  -3.02845e-01  -1.91278e+00  -2.81298e-01
    1.03090e+01  -4.42364e+00  -2.30601e-01  -1.90343e+00  -2.14465e-01
    1.05966e+01  -4.96099e+00  -1.69914e-01  -1.91868e+00  -1.56910e-01
    1.08198e+01  -5.38773e+00  -1.23336e-01  -1.94018e+00  -1.71273e-01
    1.10021e+01  -5.74116e+00  -1.01455e-01  -1.96402e+00  -1.76183e-01
    1.12898e+01  -6.30497e+00  -3.59068e-02  -2.01281e+00  -1.26697e-01
    1.15129e+01  -6.74522e+00  -5.71185e-02  -2.05865e+00  -1.56211e-01
    1.19184e+01  -7.55080e+00  -8.12293e-03  -2.16091e+00  -1.38402e-01
    1.22061e+01  -8.12417e+00  -1.07304e-02  -2.24738e+00  -1.20829e-01
    1.26115e+01  -8.93363e+00  -6.92974e-03  -2.38632e+00  -1.11953e-01
    1.28992e+01  -9.50865e+00  -1.35758e-03  -2.49599e+00  -9.40238e-02
    1.31224e+01  -9.95474e+00  6.22266e-03  -2.58661e+00  -9.52604e-02
    1.33047e+01  -1.03191e+01  -1.15788e-02  -2.66436e+00  -1.29675e-01
    1.35924e+01  -1.08946e+01  0.00000e+00  -2.79372e+00  0.00000e+00
EndElement
Element Be  4  9.01220e+00  1.84500e+00
Edge  K 1.11500e+02 3.30000e-05 2.35300e+01
  Lines 
    K-L1  Ka3  1.03500e+02  1.45795e-04
    K-L2  Ka2  1.08500e+02  9.99854e-01
Edge  L1 8.00000e+00 0.00000e+00 1.00000e+00
Edge  L2 3.00000e+00 0.00000e+00 1.00000e+00
Edge  L3 3.00000e+00 0.00000e+00 1.00000e+00
Photo
    4.60517e+00  9.05294e+00  0.00000e+00
    4.71402e+00  8.83102e+00  0.00000e+00
    4.71402e+00  1.20257e+01  0.00000e+00
    4.82831e+00  1.17927e+01  0.00000e+00
    5.01064e+00  1.14122e+01  0.00000e+00
    5.16479e+00  1.10704e+01  0.00000e+00
    5.29832e+00  1.07742e+01  0.00000e+00
    5.52146e+00  1.02197e+01  0.00000e+00
    5.70378e+00  9.76671e+00  0.00000e+00
    5.85793e+00  9.36593e+00  0.00000e+00
    5.99146e+00  9.01904e+00  0.00000e+00
